token_id,ethscription_number,ethscription_id,attributes
1985,1360057,0xac338f459f22a1a9d9a76ffe1ead6e49da777898826bd6ee49dd3973cfe4041e,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Short Hair ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Yellow Tie ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Blue Background ""}]"
1984,1359215,0xe8819838f9094154db9b7a020a694f7a8895c4f490546708b48d770d57e21521,"[{""trait_type"":""Glasses"",""value"":""Blue Round Glasses ""},{""trait_type"":""Hair"",""value"":""Brown Messy Hair ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Green Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Purple Background ""}]"
1983,1360760,0x143f0cc6d8395fb3d5c9dab5c34e2c9713ae34c7b8bea625e5caba4fb13cfa92,"[{""trait_type"":""Glasses"",""value"":""White Round Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Short Hair ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Blue  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Blue Background ""}]"
1982,1360008,0x6b5ab087871ede47bdc2f73a95a050995474f32b082dc19d46b059f86f27b54d,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Short Hair ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Purple Tie ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
1981,1359245,0x87a2f94804ed1285a50129c3932bf5735e6e3ab354c11f39281fe63b6ac40f55,"[{""trait_type"":""Glasses"",""value"":""White Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Red Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Blue Tie ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
1980,1359540,0xc122f387a7f9bb87dd1f3e6899e587f41e6716656504b922b23f2993a75e7c88,"[{""trait_type"":""Glasses"",""value"":""Green Round Glasses ""},{""trait_type"":""Hair"",""value"":""Brown Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Blue  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
1979,1359369,0xa4f7f253a0faf0ad19f8834d67e810cc04a3ba175d58f2a0d04db3e96b03b9f0,"[{""trait_type"":""Glasses"",""value"":""Blue Round Glasses ""},{""trait_type"":""Hair"",""value"":""Black Hair ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Blue Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Blue Background ""}]"
1978,1358768,0x75577fc58cdb6aaf428a63e0356b32a78519e18d9963623eeb70b646bc26cd62,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Purple  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Green Background ""}]"
1977,1359336,0x3d825c8090ce124e5232681b1d60bda6722da938443ffb21d16f04c9b2ebc31c,"[{""trait_type"":""Glasses"",""value"":""Red Round Glasses ""},{""trait_type"":""Hair"",""value"":""Brown Hair ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Red Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Blue Background ""}]"
1976,1360173,0x52930eb5006ab2ddd4538c3fea795148d312722899088f02e2988d7dc81d17f8,"[{""trait_type"":""Glasses"",""value"":""Yellow Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Red Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Blue Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
