token_id,ethscription_number,ethscription_id,attributes
86,1093173,0x0b5c60bed3283c01daa83ad224914dc110b0cbe41b9719a4cbadab7b50884662,"[{""trait_type"":""hex"",""value"":""#aa4488""},{""trait_type"":""luminance"",""value"":""66.46315""}]"
85,1093172,0x84fbf4cc6ee7ca560cde79e8671a97318e1b1727c1a1abbaf4b0d1305e3cae0c,"[{""trait_type"":""hex"",""value"":""#88eeee""},{""trait_type"":""luminance"",""value"":""148.01173""}]"
84,1093171,0xc93f26ded95ccd1fcccc8c6a60661ba097d40761e12fb3bd246b70f0030bab08,"[{""trait_type"":""hex"",""value"":""#22cc88""},{""trait_type"":""luminance"",""value"":""121.17469""}]"
83,1093169,0x268cc8e79dd9a0e88334355a66dd94033396c99fac7aaffc2637c5cd0bd9a380,"[{""trait_type"":""hex"",""value"":""#f8d106""},{""trait_type"":""luminance"",""value"":""143.35308""}]"
82,1093168,0x7f9bc11d25e8e6053403e25e7fa144e8202e66405d7d3d685db604f765493508,"[{""trait_type"":""hex"",""value"":""#bb44dd""},{""trait_type"":""luminance"",""value"":""73.173""}]"
81,1093167,0xd571796a72133ab1aca2e0f2d2230ff7bb2fbec9c6d4d1bec7ca1ccd35efde53,"[{""trait_type"":""hex"",""value"":""#338544""},{""trait_type"":""luminance"",""value"":""79.92313""}]"
80,1093165,0xe930a22b5ed7ea592c8dc8f732c63ed22843433bfc0c784750dc24da99885b0b,"[{""trait_type"":""hex"",""value"":""#313d6c""},{""trait_type"":""luminance"",""value"":""40.60023""}]"
79,1093164,0xf4f726d6ecaa1655333f7d351de99b9db266c5d6dabbde69d224c88c6b28abbd,"[{""trait_type"":""hex"",""value"":""#6844fc""},{""trait_type"":""luminance"",""value"":""58.18545""}]"
78,1093163,0x825656cd54c994f157154dac5dd4c12c56fd07090f8c72a4b77fad9a99ee6415,"[{""trait_type"":""hex"",""value"":""#533cc6""},{""trait_type"":""luminance"",""value"":""48.63977""}]"
77,1093162,0x1138dbf10a2a8f178125176e45f1c89359e5f0c8a83f434ef878251d46507f00,"[{""trait_type"":""hex"",""value"":""#662288""},{""trait_type"":""luminance"",""value"":""39.60838""}]"
76,1093160,0xe197e30f34336d280070c651a0a8488b631ac4edbd5364c0bc012ca12e0c2362,"[{""trait_type"":""hex"",""value"":""#aa9911""},{""trait_type"":""luminance"",""value"":""103.2156""}]"
75,1093159,0x7cdb3950541701602d367dbdddeae127a3c2594800e4b1a9c7547a45f5f40e2a,"[{""trait_type"":""hex"",""value"":""#7777ee""},{""trait_type"":""luminance"",""value"":""82.95538""}]"
74,1093157,0x561acedb7bd525e5ad8786f31b8afd4b16c0b30474a6759f3d66fb18b297c91b,"[{""trait_type"":""hex"",""value"":""#8cff9e""},{""trait_type"":""luminance"",""value"":""156.46818""}]"
73,1093156,0xda06b465f108efb8ea6eb2410eda1fca2dfd3a1d7fb7a8f219b1d55acdbf8270,"[{""trait_type"":""hex"",""value"":""#ee6611""},{""trait_type"":""luminance"",""value"":""93.01979""}]"
72,1093154,0x1cd9e0cd5bed72e9df806c5908e4d21e412255d72cab72ac66042f64ab9581db,"[{""trait_type"":""hex"",""value"":""#b8b8f8""},{""trait_type"":""luminance"",""value"":""124.46604""}]"
71,1093151,0x6e586c04c0dc01c34c8aefd1515512b6f706fe18b5432dfc24f8504e5a8e1d91,"[{""trait_type"":""hex"",""value"":""#cc22ff""},{""trait_type"":""luminance"",""value"":""70.45494""}]"
70,1093145,0xa6058a301e3c9a1f20edd0cf810cd0eb30c6a49a459b1ca604fd8241a74c71a8,"[{""trait_type"":""hex"",""value"":""#dd22aa""},{""trait_type"":""luminance"",""value"":""71.69617""}]"
69,1093143,0x318d370fe9e4a4628964ced32e19904be480bb54fbd90db67a58d95f6d83203a,"[{""trait_type"":""hex"",""value"":""#99eeaa""},{""trait_type"":""luminance"",""value"":""148.27724""}]"
68,1093132,0xab3ad086a006e917d3a6eb372faf560418fad8c61a5b842207527099498133a4,"[{""trait_type"":""hex"",""value"":""#12e193""},{""trait_type"":""luminance"",""value"":""133.24264""}]"
67,1093116,0x29a592258bb97afb581a3f6dcf358526bf3e580362ca58109b4c36b35ad1c234,"[{""trait_type"":""hex"",""value"":""#19a700""},{""trait_type"":""luminance"",""value"":""98.31358""}]"
66,1093106,0xedeba3cfcf20c45c5fcd32ae8ebb8a62b38130b56e0a6922a6279cdeaca9e835,"[{""trait_type"":""hex"",""value"":""#bbee88""},{""trait_type"":""luminance"",""value"":""151.27592""}]"
65,1093099,0x211bd11b86d426d15d25520e8caed757421ec86881182791311cfdc58bc6019b,"[{""trait_type"":""hex"",""value"":""#a328b3""},{""trait_type"":""luminance"",""value"":""57.81877""}]"
64,1093098,0x5a5e696eeed9c6d7b5c25e5f357c5f7b7c3b2d0519144cb30290ebf2cf515dd0,"[{""trait_type"":""hex"",""value"":""#11bb44""},{""trait_type"":""luminance"",""value"":""110.15972""}]"
63,1093095,0x89222f3ca18c14576d728765d4eb9b4bcc172bb7cb734ffc41a776dbac785bda,"[{""trait_type"":""hex"",""value"":""#88ffdd""},{""trait_type"":""luminance"",""value"":""157.14292""}]"
62,1093091,0xb9cba28e7c7a4e9ce99db8fb1e4b37f118dc8c7cb4b9bf805d5619c5eee54e5e,"[{""trait_type"":""hex"",""value"":""#bb240c""},{""trait_type"":""luminance"",""value"":""59.78876""}]"
61,1093090,0xc5d939daba4e99ab2ed4d199a5ee12075e578780aa2faca3c2f383949132c8f6,"[{""trait_type"":""hex"",""value"":""#0033dd""},{""trait_type"":""luminance"",""value"":""39.1275""}]"
60,1093089,0x985e24f32a079c6829bd9af5a34d1a3bf0043ec8abe440749514c1e2c9c39abb,"[{""trait_type"":""hex"",""value"":""#ecc033""},{""trait_type"":""luminance"",""value"":""133.09873""}]"
59,1093087,0xf9c49efb18e9358b53ec567aa64b88c5ec3588290b7fe0adf2ef1ee495d55f2c,"[{""trait_type"":""hex"",""value"":""#8c0034""},{""trait_type"":""luminance"",""value"":""42.27766""}]"
58,1093085,0xbdc0d474d9893698e590aef7e6d624fe2ef06356e66222cbaa43e9912101e0e0,"[{""trait_type"":""hex"",""value"":""#cbede5""},{""trait_type"":""luminance"",""value"":""154.01216""}]"
57,1093084,0xe306f008da1d5cbb2971e93c8cc265246937b246d58f94976740c51a493063a2,"[{""trait_type"":""hex"",""value"":""#1b4b35""},{""trait_type"":""luminance"",""value"":""45.16503""}]"
56,1093083,0x28a3519196b3f2bc97b36ce8d9a657167f4d01bbcdd011e3fc883515d0b3ef90,"[{""trait_type"":""hex"",""value"":""#34533d""},{""trait_type"":""luminance"",""value"":""51.61235""}]"
55,1093080,0xb845866e0e32c01481432dd9a50e0df40782d3c158e388d194cdd6cae79d1cc9,"[{""trait_type"":""hex"",""value"":""#915d88""},{""trait_type"":""luminance"",""value"":""71.41574""}]"
54,1093079,0x86f693dd50249126baa4842351d55404d622743113d67928dae340758bfebf76,"[{""trait_type"":""hex"",""value"":""#5959ab""},{""trait_type"":""luminance"",""value"":""61.78586""}]"
53,1093078,0xbe367ed212999f45e1322e6735bc8a8645cf2c3a5d2e8007303d460d32e49d8e,"[{""trait_type"":""hex"",""value"":""#006ec7""},{""trait_type"":""luminance"",""value"":""68.43931""}]"
52,1093076,0xc36a6fe6ba33415bdd56894eae77de739349658368027e7512977fdcc5afb30e,"[{""trait_type"":""hex"",""value"":""#77b5fe""},{""trait_type"":""luminance"",""value"":""115.72762""}]"
51,1093075,0x00b17ff4d95d17f5476e77fc8f6b3f730a5858acb4aa53bf012c2b92a6710d5b,"[{""trait_type"":""hex"",""value"":""#343b4e""},{""trait_type"":""luminance"",""value"":""38.99042""}]"
50,1049953,0x491d4b4e97fc2854a803e1cdb44622a1abb8c48ffb72b04ea53df9bc82e0cf85,"[{""trait_type"":""hex"",""value"":""#7bf2da""},{""trait_type"":""luminance"",""value"":""148.82711""}]"
49,1048103,0xa31fb016d36d79fc841d1427a3c28e570b653e5b830057a0bc9058a071ada37c,"[{""trait_type"":""hex"",""value"":""#0abab5""},{""trait_type"":""luminance"",""value"":""111.1549""}]"
48,1045985,0xd3090f940df34ee06d33c8482dd35431c3c1d5679bd4e2d921b07ee50be3e77c,"[{""trait_type"":""hex"",""value"":""#22606e""},{""trait_type"":""luminance"",""value"":""58.61866""}]"
47,1045984,0xb30cf569d970352588ac843775ef5cb56e5b7aa15cf72b5355c8a5a0418be3e0,"[{""trait_type"":""hex"",""value"":""#00703c""},{""trait_type"":""luminance"",""value"":""66.09886""}]"
46,1045973,0xa56d8cae6686f150647c65d0c83ba6b5f820969c21f9cafcf402374cf309c0df,"[{""trait_type"":""hex"",""value"":""#00fbff""},{""trait_type"":""luminance"",""value"":""150.17742""}]"
45,1043722,0x0c38fd49c77b25de0de46dc3276019094cbb1dda7988f4b927b065d5cafbc420,"[{""trait_type"":""hex"",""value"":""#57a9d4""},{""trait_type"":""luminance"",""value"":""105.36605""}]"
44,1043603,0x725ccfbfe9b7f52a368bdc5829c982ca56dae31cdc69fcbb42ebe3e014b2e02a,"[{""trait_type"":""hex"",""value"":""#aaff55""},{""trait_type"":""luminance"",""value"":""158.37672""}]"
43,1043100,0x3c3518b8cd8c5c0b7842f2591ca852455749b7cc1486c6293f334586bb4ea63b,"[{""trait_type"":""hex"",""value"":""#3a2efe""},{""trait_type"":""luminance"",""value"":""43.22387""}]"
42,1042723,0xc965f99e7966a7a2f3b99806026023bb0ba11bff748ad6a46dd804a32a1c025f,"[{""trait_type"":""hex"",""value"":""#4d52de""},{""trait_type"":""luminance"",""value"":""59.05451""}]"
41,1042674,0x2411396d6fb1eadaf68a29a381f44fd9d64cf4cd1852896c5309761d3a1b18d0,"[{""trait_type"":""hex"",""value"":""#bb11aa""},{""trait_type"":""luminance"",""value"":""60.0119""}]"
40,1042370,0xb633aa0b97aef0b7ee502cffcda37bb7d0cb8bb4ce990b81ed6dd052926198d2,"[{""trait_type"":""hex"",""value"":""#995915""},{""trait_type"":""luminance"",""value"":""69.48273""}]"
39,1042283,0xfb5667cef67a5dd0b9c49183735a782c3907d6e6686663e7d11f2b669a825679,"[{""trait_type"":""hex"",""value"":""#3d3f7d""},{""trait_type"":""luminance"",""value"":""43.62703""}]"
38,1042281,0x67a3574d1807b6b3621a37813eee39beb03b7fbcf14bfa3076d6b64fd69cfe39,"[{""trait_type"":""hex"",""value"":""#ffb2f0""},{""trait_type"":""luminance"",""value"":""132.2089""}]"
37,1042277,0xaa4031bc4db484bed328787edd05d6513dbb63ff1b5512b1d4baa72e115a7eca,"[{""trait_type"":""hex"",""value"":""#33ee66""},{""trait_type"":""luminance"",""value"":""141.01599""}]"
36,1042276,0x39dbeb596597bf6a8b6336a2ac556ff65eb261f300ea11a71ed800a4d99e7ff0,"[{""trait_type"":""hex"",""value"":""#cc4411""},{""trait_type"":""luminance"",""value"":""72.92157""}]"
35,1042275,0xe6f9ded569fc6615838e8e6e7f7cc5c5d7d03a327a734233b413f31a5e441898,"[{""trait_type"":""hex"",""value"":""#318181""},{""trait_type"":""luminance"",""value"":""78.51682""}]"
34,1042273,0xaf74e1611522bffa34985f404c58dde3cbcfc7e5f665eba298a7823392b7e84a,"[{""trait_type"":""hex"",""value"":""#4e32b2""},{""trait_type"":""luminance"",""value"":""42.6275""}]"
33,1042167,0x1fd0095f54739f3d002c0219251c6c8dbd6ba5ed1390ba35a54d6f9441dbbcf5,"[{""trait_type"":""hex"",""value"":""#000000""},{""trait_type"":""luminance"",""value"":""0.0""}]"
32,1042159,0x87b28a63064cdfa293b965b6e414e422e11fbab528e3747577df822d58986924,"[{""trait_type"":""hex"",""value"":""#c0ff00""},{""trait_type"":""luminance"",""value"":""160.31618""}]"
31,1042079,0x50b881a910d712cda113ae09e229425acf6c253159872ae12e04cc68cc45d7a2,"[{""trait_type"":""hex"",""value"":""#441166""},{""trait_type"":""luminance"",""value"":""25.4594""}]"
30,1042078,0xa6dd67d6bf866dd859774ce92a0c474cdfdc60a2dd387c7e040a4194df4f8516,"[{""trait_type"":""hex"",""value"":""#881177""},{""trait_type"":""luminance"",""value"":""44.01338""}]"
29,1042075,0x0e5a0c504dfafff22b7c498a86c6ca6fa097e61e740c157f1da2c80849f3ee59,"[{""trait_type"":""hex"",""value"":""#6f123c""},{""trait_type"":""luminance"",""value"":""35.49557""}]"
28,1042072,0x4615f76441fde2e5a80816d3703102b81671573f7ed6694b5f7d70000727c6a1,"[{""trait_type"":""hex"",""value"":""#22ddee""},{""trait_type"":""luminance"",""value"":""132.92324""}]"
27,1041473,0x8e2097f857a197c4aca5a304e468b9e01c45601923de933db5f5304498dd929a,"[{""trait_type"":""hex"",""value"":""#112244""},{""trait_type"":""luminance"",""value"":""22.00573""}]"
26,1041103,0x4ec6ed4426eac44791a35802dac59e72165de20167c0f196a2464313f4fad1c5,"[{""trait_type"":""hex"",""value"":""#ec7042""},{""trait_type"":""luminance"",""value"":""96.73759""}]"
25,1039786,0xaea3fdabb47c4fceb51e7f0e7eae67a38f08729fec91efdd15a6ab4a2e7a092d,"[{""trait_type"":""hex"",""value"":""#001122""},{""trait_type"":""luminance"",""value"":""10.70532""}]"
24,1039454,0x27aa39d80d9b9a8f55367f2b4ba66c3a89bd6ebfe8e0217dd6e051c8c737a183,"[{""trait_type"":""hex"",""value"":""#9ba0ef""},{""trait_type"":""luminance"",""value"":""108.21816""}]"
23,1039446,0x5467ee1b69f3007ce235871eeb3f0551bd06732f5f74451838178d92fdd21172,"[{""trait_type"":""hex"",""value"":""#aa1177""},{""trait_type"":""luminance"",""value"":""53.54723""}]"
22,1029358,0x14afa519e60038df9e6f9db235ddc9e5b4a7533cb2b2c452150fc491ff35604d,"[{""trait_type"":""hex"",""value"":""#5f8748""},{""trait_type"":""luminance"",""value"":""84.58123""}]"
21,1026519,0x38ac2b5a26ff2baf440ac84d430ff5efa2a5e0926ea729f479ebca3dccfab198,"[{""trait_type"":""hex"",""value"":""#051040""},{""trait_type"":""luminance"",""value"":""11.98651""}]"
20,1007083,0x3f836a9ecb07437a8d84f432bc5f2ae0ddee22b8e2b6173f5b114a6c95cc1630,"[{""trait_type"":""hex"",""value"":""#fe83cc""},{""trait_type"":""luminance"",""value"":""110.55218""}]"
19,1007076,0x17ddb661ae054f6396f9857a047469d1c251510886635ad651a067ac1123e707,"[{""trait_type"":""hex"",""value"":""#7a973b""},{""trait_type"":""luminance"",""value"":""96.08539""}]"
18,1007075,0x3202d9d49de05de7f56aa6f9462f2ef4129123d5b21a99d198e78440e2478fb3,"[{""trait_type"":""hex"",""value"":""#fc5a50""},{""trait_type"":""luminance"",""value"":""92.47434""}]"
17,1006747,0xbc837d1ccc196e109c782db2a2c2774448675b44a9a2634a911004cde25600f3,"[{""trait_type"":""hex"",""value"":""#6a2ded""},{""trait_type"":""luminance"",""value"":""49.31769""}]"
16,1006744,0x4e1c2a7b6eafa6edaf075e371850531d5fea273e8535fb393e0e6205e1b596d2,"[{""trait_type"":""hex"",""value"":""#e12120""},{""trait_type"":""luminance"",""value"":""70.10328""}]"
15,1006600,0x6241fdaa475aac18a8be3102cf83140e77ae2cdcd96a66d7e447d5e0a330e011,"[{""trait_type"":""hex"",""value"":""#b085b7""},{""trait_type"":""luminance"",""value"":""96.43438""}]"
14,1006595,0x419ad015f877a77bfa9423221a894a531f58b2c4879a1b73a7480523b5d8a78c,"[{""trait_type"":""hex"",""value"":""#8ffe09""},{""trait_type"":""luminance"",""value"":""155.11102""}]"
13,1006592,0xf1fd1469c0d7233e1534ce0e3bfccc6a076d6d1db5499ec63e630fe949a7ad5d,"[{""trait_type"":""hex"",""value"":""#0477b4""},{""trait_type"":""luminance"",""value"":""72.81444""}]"
12,1006587,0x3d3b0140d3fc6593b8f097e0d1bb21aaa20614ec9d896402710a4a4352b72dfc,"[{""trait_type"":""hex"",""value"":""#cd5f42""},{""trait_type"":""luminance"",""value"":""83.20711""}]"
11,1006574,0x2c9081dd00337b27b6afffb40daa50768a6c8d0e67b6f5cbc88951afc8142d3c,"[{""trait_type"":""hex"",""value"":""#efeedc""},{""trait_type"":""luminance"",""value"":""158.91333""}]"
10,1006572,0xb422e92e01f6c03b7820e9a83ed5ac46ba9200bbb4e664be58bd7aca2eaeacc2,"[{""trait_type"":""hex"",""value"":""#fec65f""},{""trait_type"":""luminance"",""value"":""139.26079""}]"
9,1006559,0x7681e76284e7f2a498c8d0c0840453150d36678f8bc54cd6735a47ddec127c3b,"[{""trait_type"":""hex"",""value"":""#d1edee""},{""trait_type"":""luminance"",""value"":""154.90438""}]"
